id,sentence,num_aspect_terms,aspect_terms,at_polarity
2336,Ambiance kuchh khaas romantic nhiim hai lekin management try krtaa hai।,2,"['Ambiance', 'management']","['negative', 'positive']"
3265,"mujhe reader ko avshy warn krnaa chaahie ki portions sizes bhut chhotaa hai (mukhy roop se appetizers ke lie), islie agr aap bhrpet khaane kaa plan krte haim aur chef's kaa special tasting menu order nhiim krnaa chaahte haim, to order krne aur appetizer ko pay ke lie taiyaar rhie (1 dish ek person ke lie kyomki yh portions share krne ke lie nhiim hai ), ek main entree, aur is meal ke end mem ek cold udon hai।",9,"['portions', 'appetizers', 'appetizer', 'main entree', 'cold udon', 'chef's', 'menu', 'dish', 'portions']","['negative', 'negative', 'negative', 'neutral', 'neutral', 'positive', 'positive', 'negative', 'negative']"
416,ve mere saath bhut abrupt the jb maimne bulaayaa aur actually claim kiyaa ki food late thaa kyomki unkaa rice khtm ho gyaa thaa।,2,"['food', 'rice']","['negative', 'neutral']"
3015,"hmaare sashimi order  milne ke baad, mujhe believe nhiim ho rhaa thaa ki portions kitne small the! ",2,"['sashimi', 'portions']","['neutral', 'negative']"
364,"Main course aane ke baad, hmne apne waiter ko lgbhg 40 MINUTES tk nhiim dekhaa।",2,"['Main course', 'waiter']","['neutral', 'negative']"
501,mere to do list mem next visit NYC kaa hogaa।,0,[],[]
1275,ek snapple ko $3.25 mem buy krne se better kuchh nhiim hai।,1,['snapple'],['positive']
2330,"jb family aaii to usne unhem apne palets ko test krne ke lie apps die, aur phir unke lie order kiyaa।",1,['apps'],['neutral']
460,maim is gem ko Hoboken mem paakr pleasantly surprise hoom~।,0,[],[]
1385,"Service extraordinary hai, phir bhii overbearing hai, aur decor Queens mem trendy SoHo kaa ek taste detii hai। ",2,"['Service', 'decor']","['positive', 'positive']"
1088,"Dosas skimpy, unattractive aur grease ke saath drip ho rhaa hai, aur personally maim isse phle ki inmem se ek khaaoom, popcorn topping pii loomgaa। ",2,"['Dosas', 'popcorn topping']","['negative', 'neutral']"
3201,Service shaandaar aur food delicious thaa।,2,"['Service', 'food']","['positive', 'positive']"
3481,agr maim ek crappy scene aur annoying customers se deal krnaa chaahoom~ to maim Manhattan jaaoomgaa।,2,"['scene', 'customers']","['negative', 'negative']"
308,"Seafood craving ke baad, maimne citysearch check kiyaa aur previous review aur citysearch info ke aadhaar pr fish ko chunaa।",1,['Seafood'],['neutral']
1157,Major deegan se door aapko poore city se ladies mil sktii haim।,1,['ladies'],['positive']
2394,jb tk aap realize krte haim ki unke five minutes meaningless haim aur aapkaa wait khiim bhii two se twenty minutes ho yh frustrating ho sktaa hai।,1,['wait'],['negative']
2176,hmeshaa fresh aur delicious rhtaa hai,0,[],[]
1129,Food bhut achchhaa thaa lekin thai jaisaa nhiim।,1,['Food'],['conflict']
1872,"Thalia ek sumdr restaurant ke saath aapko sumdr people serving krte haim, lekin food thiik-thaak match up nhiim krtaa hai।",2,"['people serving', 'food']","['positive', 'negative']"
1078,Fillings unconventional ho sktaa hai mgr dosa batter bilkul authentic aur combinations bhut tasty bnaataa hai।,2,"['Fillings', 'dosa batter']","['neutral', 'positive']"
61,"yh friends se milne, lunch krne, dinner, pre-theatre or after-theatre drinks ke lie ek shaandaar spot hai!",4,"['lunch', 'dinner', 'pre-theatre or after-theatre drinks', 'spot']","['positive', 'positive', 'positive', 'positive']"
1468,yh jaane ke lie ek fun restaurant hai।,0,[],[]
1268,"Mussaman curry jo maimne order kiyaa thaa water kii trh ptlaa thaa aur uske alaavaa poorly fried tofu thaa jo ismem maimne order kiyaa thaa, unhomne graciously mujhe poorly cooked potato kaa ek piece diyaa।",3,"['Mussaman curry', 'fried tofu', 'potato']","['negative', 'negative', 'negative']"
1900,Saturday night ko late night dinner kiyaa।,1,['dinner'],['neutral']
843,ek restaurant jo ek pleasant atmosphere mem great food ke saath great service serve krne ke alaavaa kuchh aur try nhiim krtaa।,3,"['food', 'service', 'atmosphere']","['positive', 'positive', 'positive']"
2184,unkaa sake martini shaandaar hai।,1,['sake martini'],['positive']
1151,"khair, yh place bhut hii Ghetto hai yh funny nhiim hai।",1,['place'],['negative']
115,Bravissimo !!,0,[],[]
2550,ekbaar unkaa Gnochi khtm ho gyaa aur unhone mere lie use phir scratch se bnaayaa।,1,['Gnochi'],['neutral']
3635,hm Marcelo aur Grace ko ek shaandaar dining experience ke lie dhnyvaad krnaa chaahemge!!!,1,['dining'],['positive']
2778,"Service average se adhik milaa, lekin vo islie ki hmlog 13 the। ",1,['Service'],['positive']
903,"jb maim Orsay phumchaa, bhut good sense mem mujhe vaaps bhejaa gyaa thaa।  ",0,[],[]
1227,"Bagels thiik haim, lekin sure rhem ki koii special requests n krem!",1,['Bagels'],['neutral']
2130,"yh New York ke Cheers haim, bhle aap vhm~ kbhii ge ho yaa nhiim।",0,[],[]
1824,It's to die for!,0,[],[]
3076,Cute aur decorative hai।,0,[],[]
2269,"maim nyc eateries ke is case ko jaantaa hoom~, lekin yhm~, ve really aapko us  point tk cram krte haim, jhm tk yh borderline uncomfortable haim।",0,[],[]
2577,Dining restaurant quality achchhii hai।,1,['quality'],['positive']
2666,kul milaakr us price category ke lie ek disappointing experience hai.,1,['price'],['negative']
1409,"maimne Chennai mem kuchh smy phle lunch buffet khaayaa thaa, jb maim neighborhood mem rhtaa thaa।",1,['lunch buffet'],['neutral']
956,The food was exceptional.,1,['food'],['positive']
1912,aap satisfied homge।,0,[],[]
5,Towners ko baahr le jaane ke lie dusraa great place hai।,0,[],[]
1237,"lekin, sunie, Astoria mem ek decent vegetarian selection ke alaavaa kuchh bhii better hai।",0,[],[]
881,hm km impressed the।,0,[],[]
417,Dinner ke dauraan ek Thai restaurant binaa rice ke hai।,2,"['rice', 'Dinner']","['neutral', 'neutral']"
1309,lekin abhii bhii meraa date bad thaa।,0,[],[]
1598,Definitely phir back jaanaa hogaa।,0,[],[]
582,maim past 3 years mem Rao's shaayd 15 times jaa chukaa hoom~ aur yh better hotaa chlaa gyaa।,0,[],[]
864,Portions small haim lekin yh bhii hai ki uske lie food bhut achchhaa bntaa thaa।,2,"['Portions', 'food']","['negative', 'positive']"
711,(aur maimne apnaa share khaayaa) jo mujhe large amount people ko serve krne ke lie impress krtaa hai।,1,['serve'],['positive']
2228,"bilkul, setting achchhaa hai।",1,['setting'],['positive']
2493,sb milaakr ek worthwhile experience rhaa।,0,[],[]
2879,"Service friendly hai, ydi nhiim to world mem sbse adhik prompt hai, food shaandaar hai, aur prices, jbki cheap nhiim hai, apnaa wallet commission ke lie baahr nhiim nikaaloge।",3,"['Service', 'food', 'prices']","['positive', 'positive', 'conflict']"
3432,"1 appetizer, 2 entrees aur 2 cokes liyaa aur bill thaa ~$55.00, tip ko include kie binaa।",4,"['appetizer', 'entrees', 'cokes', 'bill']","['neutral', 'neutral', 'neutral', 'neutral']"
1212,"yh really ek le jaane vaalaa place hai, maim nhiim baithoom~gaa agr maim ise home le jaa skaa।",0,[],[]
1582,sbse mjedaar RESTAURANT jismem bhii maim jaa chukaa hoom~।,0,[],[]
2287,sbse achchhaa drumsticks over rice aur town mem sour spicy soup! ,2,"['drumsticks over rice', 'sour spicy soup']","['positive', 'positive']"
1160,aap apne life mem kuchh sbse achchhe latin women ko Jimmy's mem hang out krte dekhemge। ,0,[],[]
2773,Average se thoड़e adhik ke wines $70 se start hote haim kevl ek selection ke saath $30 pr listed hote haim।,1,['wines'],['negative']
2155,unkaa whitefish salad shaandaar thaa--sbhii whitefish little mayo ke saath the।,3,"['whitefish salad', 'whitefish', 'mayo']","['positive', 'positive', 'positive']"
135,"aur yh sbhii ek bhut reasonable price pr aataa hai (congee, noodles, aur rice dishes $3-6 se adhik nhiim hai)। ",4,"['price', 'congee', 'noodles', 'rice dishes']","['positive', 'neutral', 'neutral', 'neutral']"
2839,"is restaurant mem koii bhii kisii ke baare mem firm answer nhiim detaa hai aur mt mem, naa hii koii person kisii chiij ki responsibility letaa hai।",0,[],[]
3290,mujhe ek great experience huaa।,0,[],[]
471,"Chicken parm khaane laayk thaa lekin canned tomato sauce aur boxed pasta aur sookhaa chicken with portobello mushrooms, terrible sauce ke saath inedible chicken khaayaa।",6,"['Chicken parm', 'chicken with portobello mushrooms', 'chicken', 'tomato sauce', 'pasta', 'sauce']","['conflict', 'negative', 'negative', 'negative', 'negative', 'negative']"
2147,maimne sbhii ko yh place recommend kiyaa jinhone poochhaa ki maim ek achchhe meal ke lie khm~ jaaoom~।,1,['meal'],['positive']
480,Waitresses achchhii thiim--aapko bs baith hue counter service bhii mil sktaa hai।,2,"['Waitresses', 'counter service']","['positive', 'positive']"
37,ekmaatr friendly staff member vo guy thaa jo Bar pr thaa।,3,"['staff member', 'Bar', 'guy']","['positive', 'neutral', 'positive']"
3160,"ek long time se Ess-a-Bagel fun, maim khud ko baar-baar returning krte hue dekh kr surprised rh gyaa।",0,[],[]
3069,Go for it!,0,[],[]
2072,bhut adhik recommended hai.,0,[],[]
1456,"aap certainly ek aise restaurants kii khoj kr skem jo aapko ek fine dining experience de sktaa haim, lekin reasonable prices pr superb food ke lie, La Villa km nhiim hai।",2,"['food', 'prices']","['positive', 'positive']"
3174,Service directory mem Won't yaa Can't nhiim hai।,1,['Service'],['positive']
3413,maim ek friendlier staff ko ek restaurant mem work krte imagine nhiim kr sktaa।,1,['staff'],['positive']
1954,maim upstairs baithne ke lie suggest krtaa hoom~ agr aap thoड़e cozy hone lge haim।,1,['upstairs'],['positive']
643,"Park Side mem bolne ke lie, words mem describe nhiim kiyaa jaa sktaa।",0,[],[]
1271,"Red curry weak aur tasteless hai, pad thai saath aur lumpy hokr phmsaa hai, rice hmeshaa jyaadaa pkaa hotaa hai, aur seafood bhut sketchy hai।",4,"['Red curry', 'pad thai', 'rice', 'seafood']","['negative', 'negative', 'negative', 'negative']"
1631,Wine list extensive aur aasaanii se oopr anythaa reasonably priced meal ko hike kr sktaa hai।,3,"['Wine list', 'meal', 'priced']","['positive', 'positive', 'positive']"
689,"Saul pretty good hai, lekin great bilkul nhiim hai।",1,['Saul'],['neutral']
3580,"maim Roxy's ko uske lie recommend kroomgaa, lekin unke food ke lie nhiim।",1,['food'],['negative']
3524,hmem hmeshaa ek appetizers aur share kii sampling miltii hai।,1,['appetizers'],['neutral']
510,"kul milaakr, maim impress thaa aur vaaps aaoom~gaa, yh QPR (Quality se Price Ratio tk) shaandaar hai।",2,"['Price', 'Quality']","['positive', 'positive']"
600,"Table milnaa nearly impossible hai, islie agr tumhem kbhii yhm~ aakaar dinner krne kaa chance mile, to ise kbhii pass mt krnaa। ",2,"['Table', 'dinner']","['negative', 'positive']"
424,unke pad penang delicious aur bm~kii sbkuchh fantastic hai।,1,['pad penang'],['positive']
2242,Suan ek achchhaa place hai jhm maim hmeshaa apne friends (classmates) ko bhii le jaatii hoom~।,0,[],[]
2650,Family yaa general dining ke lie yh ek great place nhiim hai।,0,[],[]
2529,"jhm tk bar kii baat hai, yh doosraa bad idea hai।",1,['bar'],['negative']
3167,"unke bagels achchhe haim, lekin ve thoड़e overcooked haim, aur naa hii ek aslii 'special' bagel experience hai।",2,"['bagels', 'bagel']","['conflict', 'neutral']"
1217,"jbki HH block ke oopr, yh place vaastv mem aapko hearty aur hot bagels detaa hai jiske lie yh town jaanaa jaataa hai।",1,['bagels'],['positive']
1149,maimne sochaa ki Jimmys mem jaanaa mujhe real Domincan exprience degaa।,0,[],[]
2644,Barbecued salmon elegantly spiced hai aur bilkul bhii dry nhiim hai।,1,['Barbecued salmon'],['positive']
2812,"vhii owner hai jisne Typhoon ko liyaa hai, jiskaa niiche street mem St. Marks aur 1st Ave hai।",1,['owner'],['neutral']
1028,kitnaa generous portions hai!,1,['portions'],['positive']
2167,Workers vhm~ bilkul bagel ke saath cream cheese bhii load krtaa hai।,3,"['Workers', 'bagel', 'cream cheese']","['neutral', 'neutral', 'neutral']"
795,maim wrong thaa।,0,[],[]
573,Wine aur service bhii bhut achchhaa thaa।,2,"['Wine', 'service']","['positive', 'positive']"
1082,islie menu head ke oopr chalk se likhaa hai aur yh delicious sound krtaa hai।,1,['menu'],['neutral']
957,Balthazar aadi places kii tulnaa mem menu mem standard brassiere food shaamil thaa।,2,"['menu', 'brassiere food']","['positive', 'positive']"
2249,"maim East Village ke Holy Basil kaa longtime fan rhaa hoom~, aur jbki maim yh maantaa hoom~ ki unkii food kii quality thoड़ii sii slip ho gyii hai, jo mujhe disloyal hone pr smkoch kraataa hai।",2,"['food', 'quality']","['negative', 'negative']"
1724,"lekin LS kaa sbse achchhaa bhaag late night atmosphere, BTs se delightfully mukt thaa।",1,['atmosphere'],['positive']
761,ek untrendy rip-off ke lie yhm~ khaaiye।,0,[],[]
1640,aur kuchh hours baad tum hungry the।,0,[],[]
2322,maim back jaane ke lie wait nhiim kr sktaa।,0,[],[]
3476,mujhe is place se HATE HATE HATE krtaa hoom~। ,0,[],[]
2080,yhm tk ki hmaarii Manager kii or se visit huii thii jo yh sure krnaa chaahte the ki hm khud ko enjoy kr rhe haim।,1,['Manager'],['positive']
866,vhm~ staff bhut attentive aur srl hai।,1,['staff'],['positive']
1031,"aap Mizu excellent service ke lie nhiim jaate haim, aap food kii adhik maatraa ke lie jaate haim, ek amiable atmosphere, aur hole-in-the-wall place kii feeling ke lie jaate haim। ",3,"['service', 'food', 'atmosphere']","['negative', 'positive', 'positive']"
712,"yh service hmeshaa ke lie bad hai, apne server se kuchh jyaadaa expect naa kiijiye, aur naa maim yhm~ ek date krne ko recommend kroomgaa।  ",2,"['service', 'server']","['negative', 'negative']"
3226,Monday nights ko prix fix mem $28 kii bargain hai - ismem three course meal ke saath three glasses of wine hr ek course ke saath paired rhte haim।,4,"['prix fix', 'three course meal', 'glasses of wine', 'course']","['positive', 'positive', 'positive', 'neutral']"
3093,Wonderful!,0,[],[]
931,unhe hmaare glasses mem water daalne ke lie 15 minutes lge।,1,['water'],['neutral']
979,Service descent hai jbki yh chhotaa saa place packed hai।,2,"['Service', 'place']","['positive', 'negative']"
1205,New York city - hands down mem yh sbse achchhii sushi hai।,1,['sushi'],['positive']
1414,Hungry jaao aur enjoy kro।,0,[],[]
3603,maimne yhm~ bhut se pizza khaaem haim।,1,['pizza'],['neutral']
2809,yh place one-hour drive ke laayk hai।,0,[],[]
2567,Quality ingredients ke lie shaandaar value hai।,1,['ingredients'],['positive']
1419,"Thali chhotii, thoroughly unremarkable aur $14.95 kii thii।",1,['Thali'],['negative']
305,Sushi bhii great hai!,1,['Sushi'],['positive']
2843,ek delicate butternut squash ravioli in a delicious truffle sauce mem ek amazing buttery and tender langostine entree ke chef app se aur dessert mem tender langostine entree jo mujhe fabulous Cakebread Cabernet ke piine kii vjh se yaad nhiim -- poorii evening shaandaar thii।,5,"['chef app', 'delicate butternut squash ravioli in a delicious truffle sauce', 'buttery and tender langostine entree', 'dessert', 'Cakebread Cabernet']","['positive', 'positive', 'positive', 'neutral', 'positive']"
1931,sch mem attentive waiter kaa ek mark hai.,1,['waiter'],['positive']
181,"yhm kaa food kaaphii achchhaa hai, lekin kevl tbhii jb aap iske lie wait krnaa psmd krte haim।",1,['food'],['positive']
3579,mujhe ek excellent cheesecake kaa piece milaa aur hmne bhut se doosre nice pastries khaaye। ,2,"['cheesecake', 'pastries']","['positive', 'positive']"
2455,"Staff bhut kind aur well trained hai, ve fast haim, ve hmeshaa bar ke piichhe jaane aur fix drinks ke lie taiyaar haim, ve menu mem sbhii items ke details jaante haim aur shaandaar recommendations dete haim।",4,"['Staff', 'bar', 'drinks', 'menu']","['positive', 'neutral', 'neutral', 'neutral']"
2040,Makhani OK thaa --korma nrm thaa।,2,"['Makhani', 'korma']","['neutral', 'negative']"
3080,yh food inventive hai lekin phir bhii traditional indian flavoring mem dikhtaa hai।,1,['food'],['positive']
2849,sb milaakr kh sktaa hoom~ ki WOW hai!,0,[],[]
1465,"haalmki service better ho sktii hai (possibly house mem ek se adhik large group ke kaarण), yh bhut cordial aur warm hai, jaisaa ki general clientele.",1,['service'],['conflict']
2927,"is place kaa decor bhut diner-ish hai aur jis trh kaa place tum East Village mem expect krte ho - romantic nhiim, lekin simple, small aur sparse hai।",2,"['decor', 'place']","['positive', 'positive']"
1544,yh ek cute place hai aur good ho sktii hai lekin unhem apne act ko ek saath laane kii need hai। ,1,['place'],['positive']
2161,Lox bhii hmeshaa fresh hai।,1,['Lox'],['positive']
3115,"kaaphii sure hoom, bilkul 30 minutes ke baad hmem ek call aayaa aur hm promptly baithe the।",0,[],[]
1341,Service bhut friendly thaa।,1,['Service'],['positive']
3468,to maim kevl yh khne kii try kr rhaa hoom ki yh restaurant ab tk kaa best thai food restaurant hai jhm maim kbhii gyaa hoom।,1,['thai food'],['positive']
840,Food OK thaa - fish achchhe se cooked thaa।,2,"['Food', 'fish']","['neutral', 'positive']"
1011,hm vaastv mem hungry rh ge aur kuchh good chinese food ke lie street ke paar 15 Mott street pr Wo Hop ge। ,1,['chinese food'],['positive']
698,Duck confit hmeshaa shaandaar hai aur foie gras terrine with figs is world se alg thaa।,2,"['foie gras terrine with figs', 'Duck confit']","['positive', 'positive']"
14,"saaraa set up sch mem unprofessional hai aur maim wish krtaa hoom ki Cafe Noir ko kuchh achchhe staff milemge, kyomki current vaale ke alaavaa yh ek great place hai।",1,['staff'],['negative']
557,Service mem kbhii-kbhii focus kii kmii hotii hai aur ydi aap hurry mem haim to yh ideal nhiim hai lekin mere saath kbhii bhii rudely treat nhiim kiyaa gyaa hai।,1,['Service'],['conflict']
3302,Staff impeccable service offer krte hai।,2,"['Staff', 'service']","['positive', 'positive']"
1651,Catch aisaa hai ki aapse kuchh bhii extra charge liyaa gyaa hai jise aap apnii plate mem chhod़ dete haim islie greedy pig mt bno!,0,[],[]
160,hmne apnaa great experience waiter dvaaraa recommended ek Gulab Jamun (dessert) khaakr end kiyaa।,2,"['Gulab Jamun (dessert)', 'waiter']","['positive', 'positive']"
1777,Sure phir se back nhiim aaemge।,0,[],[]
919,maim apnii family ke saath ek year phle utsav gyaa।,0,[],[]
2427,"is place kii tulnaa Mamoun's mem price ke saath, freshness, value, aur consistent quality ke lie nhiim krtaa hai, lekin yh meraa kevl opinion hai।",4,"['price', 'freshness', 'value', 'quality']","['negative', 'negative', 'negative', 'negative']"
2404,"Place sleek, modern aur playfull hai aur maim baar-baar lautoomgaa। ",1,['Place'],['positive']
116,"maimne yh secret last 13 years mem jaanaa hai, Emilio (Godfather) ne lgaataar food aur wine gods ke lie mortal prices pr serve kiyaa hai।",3,"['food', 'wine', 'prices']","['positive', 'positive', 'positive']"
2008,Party favors kii trh brioche and lollies sbse memorable meal ke lie ek cute aur sweet touch hai।,2,"['brioche and lollies', 'meal']","['positive', 'positive']"
2206,"yh btaane ke baad hm tiinom kii party 10 minutes mem baith jaaegii aur doosre parties ko dekhegii (2 yaa phir adhik) 40 minutes ke lie baith gyii, hm tiinom chhote se 2-person table mem baithaaye ge।",1,['2-person table'],['negative']
1010,aur bill outragous thaa।,1,['bill'],['negative']
89,"Service attentive thii, phir bhii unimposing hai, food Midtown ke kii notorious restaurants se bhut hii achchhaa thaa aur wine list extensive aur well priced hai।",4,"['Service', 'food', 'wine list', 'priced']","['conflict', 'positive', 'positive', 'positive']"
2994,"Kind, attentive wait staff.",1,['wait staff'],['positive']
879,Bon appettite!!,0,[],[]
2572,Salads shaandaar the।,1,['Salads'],['positive']
1288,Owners aur employees friendly haim aur unkaa pizza shaandaar hai। ,3,"['Owners', 'employees', 'pizza']","['positive', 'positive', 'positive']"
3604,"La Rosa mem chltaa hai, aur mujhe lgtaa hai ki ve ise best kr rhe haim।",0,[],[]
1723,"Food yammy hai, ज़yaadaatr unke mussels in spicy tomato sauce aur unke shoestring crispy fries mem bne cooked-to-perfection haim।",3,"['Food', 'mussels in spicy tomato sauce', 'fries']","['positive', 'positive', 'positive']"
